Centre de Souscription;FILIAL;Gestion;Unité Souscr.;Unité Gestion;CODIGO DE FACULTATIVO;ESTADO;Gestion.;Souscr.;EJERCICIO;FECHA DE EFECTO;Date ouverture du chantier;FECHA DE INICIO COBERTURA;FECHA VENCIMIENTO;ASEGURADO;Risque ;Produit;ToP;Secteur;TIPO DE RIESGO;COMPAÑÍA CEDENTE;Pays Cédante;Groupe intermediaire;Intermédiaire;Div.;TIPO DE CONTRATO;N° ligne;SUMAS ASEGURADAS;Portée;Priorité / Franchise;TASA DE PRIMA;Aliment 100 Pc. (global) (?v);Part acceptée;PARTE SCOR;Aliment SCOR;Sommes assurées SCOR;Mt Limite SCOR;ECG;Devise ECG;Marché;Pays d'analyse;Trigger
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044921;Définitif;RCS;FFH ;2002-1;20/10/02;20/10/02;30/6/04;30/6/14;Vallehermoso Aljamar 1ª Etapa;71 VIVIENDAS Y GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;7.086.958;7086958;6010;6,436;41465;45;45;18659;3189131;3189131;3659400;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F044053;Définitif;RCS;TJ  ;2002-1;1/5/02;1/5/02;2/7/04;2/7/14;Inmobiliaria Delano;APARTAMENTOS FARNALS 3 BLOQUES VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;7.445.562;7445562;13000;5,88;43780;19,28;19,28;8441;1435504;1435504;1647283;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044854;Définitif;RCS;FFH ;2002-1;13/9/02;13/9/02;2/7/04;2/7/14;Vallehermoso Parquesol;30 VIVIENDAS GARAJES Y ZONAS DEPORTIVAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;3.784.493;3784493;6010;6,436;22143;45;45;9964;1703022;1703022;1954350;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044180;Définitif;RCS;FFH ;2002-1;30/11/02;30/11/02;7/7/04;7/7/14;San Joan De Moro;312 APARTAMENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;18.647.171;18647171;10000;6,00001;101712;11,51473;11,51473;11712;2147171;2147171;2147152;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F041342;Définitif;RCS;TJ  ;2002-1;1/4/02;1/4/02;8/7/04;8/7/14;Profusa Fase I;68 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;4.435.182;4435182;6010;5,22481;23173;20,007;20,007;4636;887347;887347;887310;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F046144;Définitif;RCS;TJ  ;2002-1;1/11/02;1/11/02;8/7/04;8/7/14;Edifica Xxi;54 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;3.888.310;3888310;12020;5,60012;21775;20,007;20,007;4357;777934;777934;892712;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F047267;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;8/7/04;8/7/14;Grup Carsa Blanes;125 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;9.235.202;9235202;13000;5,39003;49778;35,02;35,02;17432;3234168;3234168;3234097;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F055547;Définitif;RCS;FFH ;2002-1;10/9/02;10/9/02;9/7/04;9/7/14;Ferrovial Agroman;140 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;;;1;QP;;10.694.785;10694785;18000;5,5;58821;21,17962;21,17962;12458;2265115;2265115;2265160;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F054408;Définitif;RCS;FFH ;2002-1;1/3/02;1/3/02;14/7/04;14/7/14;Terramel;196 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;17.898.838;17898838;6010;4,9;79731;7,81524;7,81524;6231;1398837;1398837;1574381;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F053310;Définitif;RCS;FFH ;2002-1;1/6/02;1/6/02;15/7/04;15/7/14;Taray;118 VIVIENDAS DUPLEX ADOSADOS Y AISLADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;6.736.032;6736032;67360;6;40416;10,77652;10,77652;4355;725910;725910;833025;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F056406;Définitif;RCS;FFH ;2002-1;1/6/02;1/6/02;16/7/04;16/7/14;Conjunto R.e.s. Mediterraneo C.b.;270 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;21.238.046;21238046;6010;5,20001;110438;29,37203;29,37203;32438;6238045;6238045;6238032;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F046099;Définitif;RCS;TJ  ;2002-1;1/11/02;1/11/02;21/7/04;21/7/14;Inmobiliaria Urbis;47 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;4.059.023;4059023;6010;5,076;20604;20,007;20,007;4122;812089;812089;931926;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F035825;Définitif;RCS;FFH ;2002-1;5/11/02;5/11/02;21/7/04;21/7/14;Parque Residencial Can Barbara;VIVIENDAS PLURIFAMILIARES Y OFICINA;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;6.640.527;6640527;66405;5,5;36523;9,4933;9,4933;3467;630405;630405;630450;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F053292;Définitif;RCS;FFH ;2002-1;1/8/02;1/8/02;21/7/04;21/7/14;Ignizam Residencial Es Cap Vermell;39 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;6.622.824;6622824;6000;8;52983;9,25139;9,25139;4902;612703;612703;612720;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F041585;Définitif;RCS;FFH ;2002-1;1/9/02;1/9/02;26/7/04;26/7/14;Urbanizacion Palm Beach Promotora Punta Larga;104 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;GES;ESPAGNE;;;1;QP;;6.744.756;6744756;6010;8,33003;56184;50;50;28092;3372378;3372378;4005500;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F053978;Définitif;RCS;FFH ;2002-1;26/11/02;26/11/02;28/7/04;28/7/14;El Herrojo Club;120 VIVIENDAS EN 20 BLOQUES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;7.020.268;7020268;0;4,8;33697;14,389;14,389;4849;1010146;1010146;1010108;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F045901;Définitif;RCS;TJ  ;2002-1;1/11/02;1/11/02;29/7/04;29/7/14;Actividades Mercantiles Del Ebro 1ª Fase;128 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;SABADELL  ASEGURADORA;ESPAGNE;;;1;QP;;6.934.350;6934350;6000;5,5;38139;13,32827;13,32827;5083;924229;924229;924182;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F050268;Définitif;RCS;TJ  ;2002-1;1/11/02;1/11/02;29/7/04;29/7/14;F. Llorca;VIVIENDA UNIFAMILIAR;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;287.036;287036;3005;7,49034;2150;20,007;20,007;430;57427;57427;65823;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F049606;Définitif;RCS;FFH ;2002-1;1/4/02;1/4/02;30/7/04;30/7/14;Constructora Peache;120 VIVIENDAS DE PROTECCION OFICIAL;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;9.047.783;9047783;6500;7,15;64692;33,573;33,573;21719;3037612;3037612;3037685;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F044041;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;3/8/04;3/8/14;Marina El Rompido Promocion 2;185 APARTAMENTOS Y APARCAMIENTOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;8.393.975;8393975;9000;5,39006;45244;28,42;28,42;12858;2385568;2385568;2385575;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F048104;Définitif;RCS;TJ  ;2002-1;9/12/02;9/12/02;6/8/04;6/8/14;Inmobiliaria Urbis;46 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;2.493.513;2493513;3005;6,21813;15505;20,007;20,007;3102;498877;498877;561396;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F047254;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;17/8/04;17/8/14;Promociones Navarra Madrid;210 VIVIENDAS LOCALES COMERCIALES TRASTEROS GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;15.982.035;9589221;6500;5,39068;86154;62,4;62,4;53760;9972790;5983674;5983536;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F052630;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;18/8/04;18/8/14;Inmobiliaria Urbis;20 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;2.814.121;2814121;3005;4,8518;13652;20,007;20,007;2731;563021;563021;646026;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F052631;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;18/8/04;18/8/14;Inmobiliaria Urbis;20 VIVIENDAS UNIFAMILIARES ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;2.814.121;2814121;3005;4,8518;13650;20,007;20,007;2731;563021;563021;646026;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F048123;Définitif;RCS;TJ  ;2002-1;1/12/02;1/12/02;24/8/04;24/8/14;Inmobiliaria Urbis;93 VIVIENDAS LOCALES COMERCIALES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;8.493.264;8493264;6010;5,07602;43112;20,007;20,007;8625;1699247;1699247;1912469;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F040319;Définitif;RCS;TJ  ;2002-1;2/3/02;2/3/02;30/8/04;30/8/14;Vallehermoso Puerto Pesquero Fase 3ª;94 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;8.105.002;8105002;9015;6,436;47422;45;45;21340;3647251;3647251;4185450;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F056162;Définitif;RCS;TJ  ;2002-1;1/4/02;1/4/02;31/8/04;31/8/14;Barrio Salamanca Sociedad Cooperativa Madrileña;120 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;7.573.821;7573821;6010;4,58144;34699;20,65;20,65;7165;1563994;1563994;1564031;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F040670;Définitif;RCS;FFH ;2002-1;1/11/02;1/11/02;1/9/04;1/9/14;Unicaisa Actividades Inmobiliarias;230 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;22.755.364;22755364;12000;6,4;132395;34,09;34,09;45133;7757304;7757304;7757180;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044820;Définitif;RCS;FFH ;2002-1;31/1/02;31/1/02;1/9/04;1/9/14;Vallehermoso San Amaro;37 VIVIENDAS GARAJES Y TRASTEROS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;3.936.055;3936055;3005;6,436;23029;45;45;10363;1771225;1771225;2032650;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044877;Définitif;RCS;FFH ;2002-1;4/11/02;4/11/02;2/9/04;2/9/14;Vallehermoso Las Vistas;80 VIVIENDAS GARAJES Y LOCALES COMERCIALES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;4.997.953;4997953;6010;6,436;24240;45;45;10908;2249079;2249079;2580750;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F056613;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;8/9/04;8/9/14;Inmobiliario Delano;APARTAMENTOS FARNALS 2ª FASE;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;6.354.000;6354000;13000;6,85993;43588;5,41;5,41;2358;343751;343751;394443;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F047218;Définitif;RCS;TJ  ;2002-1;1/9/02;1/9/02;11/9/04;11/9/14;Promociones Cisa Navarra;67 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;7.918.559;7918559;6000;8,06586;63870;24,1;24,1;15393;1908373;1908373;1908479;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F038297;Définitif;RCS;TJ  ;2002-1;1/9/02;1/9/02;17/9/04;17/9/14;Riofisa Procam;5 EDIFICIOS OFICINAS PARQUE EMPRESARIAL FUENCARRALERO;RC Construction;Dommage Etranger;SPECIALITES;Office buildings;ASEFA S.A.;ESPAGNE;;;1;QP;;29.207.729;29207729;15000;9,12005;266376;48,64373;48,64373;129575;14207729;14207729;5869352;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058669;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;20/9/04;20/9/14;Inmobiliaria Urbis;212 VIVIENDAS 2 LOCALES COMERCIALES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;13.698.324;13698324;9015;5,07602;69533;20,007;20,007;13911;2740624;2740624;3144900;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F055485;Définitif;RCS;FFH ;2002-1;9/1/02;9/1/02;21/9/04;21/9/14;Promocions Cor Catalunya Sanchez Romero;247 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;;;1;QP;;15.627.540;15627540;6010;5,7;80985;4,0156;4,0156;3252;627539;627539;762764;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F051128;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;23/9/04;23/9/14;Comunidad De Bienes Los Prunos;119 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;12.415.612;12415612;13000;5,713;70930;51,59;51,59;36593;6405214;6405214;7350027;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F044037;Définitif;RCS;TJ  ;2002-1;1/6/02;1/6/02;28/9/04;28/9/14;Promociones Inmobiliarias De Sevilla;133 VIVIENDAS UNIFAMILIARES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;7.485.220;7485220;9000;9,39385;70315;19,71;19,71;13859;1475337;1475337;1475294;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044936;Définitif;RCS;FFH ;2002-1;19/12/02;19/12/02;29/9/04;29/9/14;Vallehermoso Parquesol;71 VIVIENDAS GARAJES TRASTEROS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;7.769.724;7769724;9015;6,436;45460;45;45;20457;3496376;3496376;4012200;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;DAF PESTRE;02F041044;Définitif;CK;STA ;2002-1;2/12/02;2/12/02;30/9/04;30/9/14;Lsgi  (filiale De Scc );centre commercial PLAZA NORTE 2 à San Sebastian de los Reyes;RC Construction;RC Decennale Etr;SPECIALITES;Shopping centre;ALLIANZ;FRANCE;;;1;QP;;74.000.000;122063202;15000;7,53;557220;50;50;278610;37000000;61031601;21450000;EUR;Espagne;ESPAGNE;
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F048165;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;30/9/04;30/9/14;Inmobiliaria Urbis;100 VIVIENDAS PANORAMA 3;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;11.726.748;11726748;6010;5,076;59525;20,007;20,007;11909;2346170;2346170;4041814;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F043012;Définitif;RCS;TJ  ;2002-1;1/6/02;1/6/02;1/10/04;1/10/14;Inmobiliaria Guadalmedina;161 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;8.958.374;8958374;12020;5,5;49271;20,007;20,007;9858;1792302;1792302;2056720;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F046090;Définitif;RCS;TJ  ;2002-1;1/6/02;1/6/02;1/10/04;1/10/14;Inmobiliaria Urbis;65 VIVIENDAS 10 LOCALES 92 GARAJES CONJUNTO ATENEA FASE 3A;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;6.458.566;6458566;6010;5,076;32784;20,007;20,007;6559;1292165;1292165;1482719;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F041287;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;4/10/04;4/10/14;Inmobiliaria Urbis;68 VIVIENDAS LOCALES COMERCIALES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;6.119.476;6119476;6010;4,061;24850;20,007;20,007;4972;1224324;1224324;1404892;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F046138;Définitif;RCS;TJ  ;2002-1;1/7/02;1/7/02;5/10/04;5/10/14;Expocasa;80 VIVIENDAS EDIFICIO L'ESPLAI OBERT;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;7.682.753;7682753;6010;5,8;44560;20,007;20,007;8915;1537088;1537088;1763817;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F043052;Définitif;RCS;TJ  ;2002-1;1/8/02;1/8/02;6/10/04;6/10/14;Inmobiliaria Urbis;113 VIVIENDAS 14 OFICINAS 10 LOCALES Y 167 PLAZAS GARAJE;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;16.438.105;16438105;6010;5,076;83440;20,007;20,007;16694;3288772;3288772;3773920;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F048179;Définitif;RCS;TJ  ;2002-1;1/9/02;1/9/02;22/10/04;22/10/14;Inmobelsa;14 VIVIENDAS LOCAL COMERCIAL Y APARCAMIENTOS GODAYLA XIX;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;833.721;833721;3005;5,8;4833;20,007;20,007;967;166803;166803;166858;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F048180;Définitif;RCS;TJ  ;2002-1;5/11/02;5/11/02;22/10/04;22/10/14;Inmobelsa;54 VIVIENDAS COMERCIOS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MAPFRE EMPRESAS;ESPAGNE;;;1;QP;;3.833.239;3833239;6010;5,8;22233;20,007;20,007;4448;766916;766916;766868;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F058168;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;22/10/04;22/10/14;Apex 2000 Sau;96 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;14.118.754;14118754;12020;5,5;77653;57,431;57,431;44597;8108542;8108542;8108683;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F043481;Définitif;RCS;FFH ;2002-1;1/3/02;1/3/02;22/10/04;22/10/14;Apex 2000 Sau;192 VIVIENDAS 3ª FASE;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;19.283.771;19283771;9015;0,55;106061;68,833;68,833;73005;13273598;13273598;13273756;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044850;Définitif;RCS;FFH ;2002-1;25/11/02;25/11/02;28/10/04;28/10/14;Vallehermoso Peñacastillo;58 VIVIENDAS Y GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;5.279.689;5279689;6010;6,436;30891;45;45;13901;2375860;2375860;2726550;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F049079;Définitif;RCS;FFH ;2002-1;1/9/02;1/9/02;28/10/04;28/10/14;Kadekilo;EDIFICIO VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;6.419.217;6419217;6500;5,5;35306;6,3729;6,3729;2250;409090;409090;409076;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F044834;Définitif;RCS;FFH ;2002-1;25/9/02;25/9/02;5/11/04;5/11/14;Vallehermoso San Amaro;44 VIVIENDAS Y GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;VITALICIO SEGUROS;ESPAGNE;MMC;GUY CARPENTER & CIA;1;QP;;4.080.628;4080628;6010;6,436;23875;45;45;10744;1836283;1836283;2107350;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F053290;Définitif;RCS;FFH ;2002-1;3/2/02;3/2/02;12/11/04;12/11/14;Promociones Armiñana Inmobiliarias;108 VIVIENDAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;MUSAAT;ESPAGNE;;;1;QP;;1.754.748;1754748;17547;5,4;9476;57,494;57,494;5448;1008875;1008875;1009020;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale Madrid;Decennale Madrid;02F046304;Définitif;RCS;FFH ;2002-1;2/5/02;2/5/02;18/11/04;18/11/14;Ferrovial Inmobiliaria Kansas City Ute Allowar;434 VIVIENDAS LOCALES COMERCIALES Y GARAJES;RC Construction;Dommage Etranger;SPECIALITES; Apartments;ASEFA S.A.;ESPAGNE;;;1;QP;;32.106.634;32106634;6000;5,5;176586;53,28;53,28;94085;17106415;17106415;5131929;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F047243;Définitif;RCS;TJ  ;2002-1;15/10/02;15/10/02;19/11/04;19/11/14;Gidex 9;77 VIVIENDAS Y 5 OFICINAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;8.201.579;8201579;13000;5,39;44203;26,84;26,84;11864;2201304;2201304;2201417;EUR;Espagne;ESPAGNE;Surv. P. Normale
Paris;SCOR REASS.;Specialties;Decennale;Decennale Madrid;02F056208;Définitif;RCS;TJ  ;2002-1;1/10/02;1/10/02;19/11/04;19/11/14;Patrin;52 VIVIENDAS Y 23 VIVIENDAS ADOSADAS;RC Construction;Dommage Etranger;SPECIALITES; Apartments;C.A.S.E.R.;ESPAGNE;;;1;QP;;6.508.159;6508159;6508;5,87985;38267;7,65;7,65;2927;497874;497874;497862;EUR;Espagne;ESPAGNE;Surv. P. Normale
